"","Season","Date","HomeTeam","AwayTeam","HTR","GoalsHome","GoalsAway","Result","Last1ResultHome","Last2ResultHome","Last3ResultHome","Last4ResultHome","Last5ResultHome","Last1ResultAway","Last2ResultAway","Last3ResultAway","Last4ResultAway","Last5ResultAway","Last1ResultHome_Homegame","Last2ResultHome_Homegame","Last3ResultHome_Homegame","Last4ResultHome_Homegame","Last5ResultHome_Homegame","Last1ResultAway_Awaygame","Last2ResultAway_Awaygame","Last3ResultAway_Awaygame","Last4ResultAway_Awaygame","Last5ResultAway_Awaygame","Last1Confrontations","Last2Confrontations","Last3Confrontations","Last4Confrontations","Last5Confrontations","Last1ConfrontationsPlus","Last2ConfrontationsPlus","Last3ConfrontationsPlus","Last4ConfrontationsPlus","Last5ConfrontationsPlus","DiffGoalsLast1Game","DiffGoalsLast2Game","DiffGoalsLast3Game","DiffGoalsLast4Game","DiffGoalsLast5Game","DiffGoalsLast1GameHomeAway","DiffGoalsLast2GameHomeAway","DiffGoalsLast3GameHomeAway","DiffGoalsLast4GameHomeAway","DiffGoalsLast5GameHomeAway","DiffGoalsConcLast1Game","DiffGoalsConcLast2Game","DiffGoalsConcLast3Game","DiffGoalsConcLast4Game","DiffGoalsConcLast5Game","DiffGoalsConcLast1GameHomeAway","DiffGoalsConcLast2GameHomeAway","DiffGoalsConcLast3GameHomeAway","DiffGoalsConcLast4GameHomeAway","DiffGoalsConcLast5GameHomeAway","Last1HalfTimeHome","Last2HalfTimeHome","Last3HalfTimeHome","Last4HalfTimeHome","Last5HalfTimeHome","Last1HalfTimeAway","Last2HalfTimeAway","Last3HalfTimeAway","Last4HalfTimeAway","Last5HalfTimeAway","Last1HalfTimeHome_HomeGame","Last2HalfTimeHome_HomeGame","Last3HalfTimeHome_HomeGame","Last4HalfTimeHome_HomeGame","Last5HalfTimeHome_HomeGame","Last1HalfTimeAway_AwayGame","Last2HalfTimeAway_AwayGame","Last3HalfTimeAway_AwayGame","Last4HalfTimeAway_AwayGame","Last5HalfTimeAway_AwayGame","Last1BetterAfterHT_Home","Last2BetterAfterHT_Home","Last3BetterAfterHT_Home","Last4BetterAfterHT_Home","Last5BetterAfterHT_Home","Last1BetterAfterHT_Away","Last2BetterAfterHT_Away","Last3BetterAfterHT_Away","Last4BetterAfterHT_Away","Last5BetterAfterHT_Away","Last1BetterAfterHT_Home_HomeGame","Last2BetterAfterHT_Home_HomeGame","Last3BetterAfterHT_Home_HomeGame","Last4BetterAfterHT_Home_HomeGame","Last5BetterAfterHT_Home_HomeGame","Last1BetterAfterHT_Away_AwayGame","Last2BetterAfterHT_Away_AwayGame","Last3BetterAfterHT_Away_AwayGame","Last4BetterAfterHT_Away_AwayGame","Last5BetterAfterHT_Away_AwayGame","Last1CleanSheetHome","Last2CleanSheetHome","Last3CleanSheetHome","Last4CleanSheetHome","Last5CleanSheetHome","Last1CleanSheetAway","Last2CleanSheetAway","Last3CleanSheetAway","Last4CleanSheetAway","Last5CleanSheetAway","Last1CleanSheetHome_HomeGame","Last2CleanSheetHome_HomeGame","Last3CleanSheetHome_HomeGame","Last4CleanSheetHome_HomeGame","Last5CleanSheetHome_HomeGame","Last1CleanSheetAway_AwayGame","Last2CleanSheetAway_AwayGame","Last3CleanSheetAway_AwayGame","Last4CleanSheetAway_AwayGame","Last5CleanSheetAway_AwayGame","Last1Win2DiffHome","Last2Win2DiffHome","Last3Win2DiffHome","Last4Win2DiffHome","Last5Win2DiffHome","Last1Win2DiffAway","Last2Win2DiffAway","Last3Win2DiffAway","Last4Win2DiffAway","Last5Win2DiffAway","Last1Loss2DiffHome","Last2Loss2DiffHome","Last3Loss2DiffHome","Last4Loss2DiffHome","Last5Loss2DiffHome","Last1Loss2DiffAway","Last2Loss2DiffAway","Last3Loss2DiffAway","Last4Loss2DiffAway","Last5Loss2DiffAway","LeagueStandings","Rankscore","Powerscore","Odds_Home","Odds_Away","Odds_Draw","BetVictorH","BetVictorD","BetVictorA","tenBetH","tenBetD","tenBetA","EighteenBetH","EighteenBetD","EighteenBetA","UnibetH","UnibetD","UnibetA","bwinH","bwinD","bwinA","PinnacleH","PinnacleD","PinnacleA"
"720",8,"2016-06-03","Bray","Longford","D",0,0,"D",-1,-2,-3,-4,-5,-1,-1,-2,-3,-3,-1,-2,-1,-2,-1,0,0,-1,-2,-3,0,-1,-2,-3,-2,1.4,1.4,1.4,1.4,5.6,0,-2,-4,-4,-6,-2,-4,-3,-3,1,-1,-2,-5,-5,-5,-1,-1,-4,-4,-5,-1,-2,-3,-3,-3,0,0,-1,-1,-2,-1,-1,0,-1,-1,0,-1,-2,-3,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,1,2,3,3,-1,-70.7522061317267,0.402095110915457,1.87,4,3.6,1.87,3.6,4,1.91,3.4,3.95,1.94,3.38,3.73,1.85,3.5,4,2,3.3,3.4,1.94,3.6,4.3
"721",8,"2016-06-03","Galway","Derry City","D",0,0,"D",-1,0,-1,-2,-2,1,0,0,1,0,-1,-2,-2,-2,-1,-1,0,0,0,1,-1,-2,-1,-2,-3,0,0,4.2,4.2,4.2,-1,0,-2,-2,0,0,-1,0,1,0,2,1,2,4,4,0,3,4,5,4,0,1,0,0,1,1,1,0,0,-1,0,-1,0,1,1,0,0,-1,-2,-2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,1,2,3,4,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,3,-255.200970620779,-0.49019478925586,3.2,2.3,3.2,3.2,3.2,2.3,3.1,3.2,2.25,3.05,3.18,2.29,3.2,3.3,2.15,3.4,3.1,2.05,3.14,3.38,2.43
"722",8,"2016-06-03","St. Patricks","Shamrock Rovers","A",0,2,"A",-1,0,0,1,0,0,-1,0,1,2,1,1,0,1,1,-1,0,-1,0,-1,1,2,2,1,1,4.2,8.4,9.4,9.4,10.4,0,4,4,5,3,4,5,5,5,6,4,2,5,5,6,-2,1,0,0,-2,-1,0,0,1,1,1,0,1,1,1,1,1,1,2,1,-1,-1,-2,-1,-2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,1,1,0,1,1,2,2,0,0,1,2,3,1,1,1,2,2,0,1,1,2,2,0,1,1,2,2,0,0,1,2,3,1,1,1,1,1,0,1,1,1,1,1,-102.175382575331,-0.159660240511212,2.9,2.55,3.1,2.9,3.1,2.55,2.9,3.05,2.5,2.91,2.98,2.5,2.75,3.2,2.5,2.8,3,2.45,3.03,3.23,2.59
"723",8,"2016-06-24","Longford","Finn Harps","A",0,2,"A",0,-1,-1,-2,-3,1,1,0,-1,-1,-1,-2,-3,-3,-4,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,0,0,0,0,-3,-4,-1,1,-1,-1,1,-1,-1,-2,0,2,1,-2,-2,2,2,2,2,3,0,0,0,-1,-1,1,0,-1,-2,-1,0,-1,-1,0,-1,-1,-2,-1,0,-1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2,3,0,0,1,2,2,3,-213.100305880907,-0.522987984293408,2.45,2.88,3.25,2.45,3.25,2.88,2.4,3.2,2.9,2.47,3.08,2.87,2.4,3.2,2.9,2.4,3.1,2.75,2.51,3.37,3.03
"724",8,"2016-06-24","Shamrock Rovers","Cork City","D",0,0,"D",1,1,0,1,2,1,2,3,4,5,0,1,2,1,2,1,2,3,3,3,-1,0,0,0,-1,0,3,4.4,5.4,5.4,1,-1,-3,-1,-1,-2,0,0,-2,0,0,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,0,0,0,-1,-1,0,0,0,0,1,0,1,2,3,4,0,0,1,1,1,1,2,3,4,4,1,1,1,2,3,1,2,2,3,4,0,1,2,2,3,1,2,3,3,4,1,1,1,2,3,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,2,-424.477285502769,-0.753233007722702,4.2,2,3.13,4.2,3.13,2,3.95,3.15,1.95,3.68,3.2,2.02,4.25,3.2,1.9,3.5,3.2,2,4.27,3.34,2.04
"725",8,"2016-06-24","Bohemians","Galway","D",1,1,"D",1,2,1,0,0,0,-1,0,-1,-2,1,0,-1,-2,-1,1,0,1,0,-1,-1,0,-1,0,1,0,3,3,6,10.2,1,5,3,3,2,3,2,0,0,1,0,-1,-1,-3,-5,0,-1,1,3,1,1,2,1,1,1,0,0,1,0,0,1,1,0,-1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-104.775656506712,0.208736580763532,2.2,3.3,3.3,2.2,3.3,3.3,2.1,3.25,3.35,2.19,3.25,3.2,2.05,3.25,3.65,2.05,3.1,3.4,2.23,3.45,3.48
"726",8,"2016-06-24","Derry City","Wexford","H",1,0,"H",0,1,0,0,1,-1,-2,-1,0,-1,1,1,0,1,2,-1,0,-1,-2,-2,1,1,1,1,1,4.2,4.2,4.2,4.2,4.2,0,0,-1,-3,-3,0,-2,-3,-2,0,-1,-4,-2,-2,-6,-3,-3,-5,-9,-10,0,1,1,0,0,-1,-1,0,1,0,1,0,-1,0,1,0,1,0,-1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,2,2,3,0,0,1,1,1,1,1,1,2,3,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,-6,474.649216144045,0.626731368874236,1.5,6.5,4.2,1.5,4.2,6.5,1.47,4.15,6.45,1.49,4.2,5.9,1.45,4.25,6.5,1.4,4.2,6.75,1.53,4.34,7.1
"727",8,"2016-06-24","Dundalk","St. Patricks","D",2,0,"H",-1,0,1,2,3,-1,-2,-1,-1,0,1,2,3,4,4,-1,0,-1,-2,-1,1,2,3,4,3,4.2,7.2,11.4,14.4,14.4,0,2,5,3,2,2,0,2,3,2,-1,-4,-4,-7,-6,-3,-3,-3,-4,-4,-1,-1,0,1,1,-1,-2,-1,-1,0,0,1,1,2,3,-1,0,-1,-2,-2,0,1,1,1,2,0,0,0,0,0,1,1,2,2,2,0,0,0,0,1,0,0,1,2,2,0,0,1,1,2,0,1,1,2,2,0,1,1,1,1,0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,1,2,2,2,2,-4,606.523300794477,1.58648824971674,1.36,8,5,1.36,5,8,1.34,4.6,8.75,1.37,4.48,7.85,1.38,4.5,8.5,1.4,4.25,6.5,1.38,4.94,10.41
"728",8,"2016-06-24","Sligo Rovers","Bray","D",0,0,"D",-1,0,1,0,1,0,-1,-2,-3,-4,1,2,3,3,3,-1,-2,-3,-4,-5,-1,0,-1,-2,-1,0,3,3,3,7.2,0,2,2,2,6,1,5,8,8,9,3,2,0,2,1,-2,-2,-4,-5,-6,-1,-1,0,-1,0,0,-1,-2,-3,-3,1,2,3,3,4,-1,-2,-2,-3,-4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,1,1,1,2,-3,398.217431789091,0.629313897334836,1.6,5.75,3.9,1.6,3.9,5.75,1.56,3.8,5.85,1.62,3.7,5.2,1.53,3.9,6.25,1.6,3.75,4.75,1.61,4.07,6.29
"729",8,"2016-07-01","Derry City","Dundalk","A",0,5,"A",1,1,2,1,1,1,0,1,2,3,1,2,2,1,2,-1,0,1,2,3,0,-1,-2,-3,-4,1.4,1.4,1.4,1.4,1.4,-1,-1,-2,-8,-7,1,-4,-4,-6,-9,0,-1,-3,-1,1,-1,-1,1,3,3,1,1,2,2,1,0,-1,-1,0,1,1,2,1,0,1,-1,0,1,2,3,0,0,0,0,1,1,1,2,2,2,0,0,1,1,1,0,0,0,0,0,1,2,3,3,3,1,1,1,2,3,1,2,2,2,3,0,1,2,3,4,0,0,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,-316.717573182631,-1.08706787888916,5.75,1.67,3.5,5.75,3.5,1.67,5.45,3.45,1.67,5.05,3.45,1.69,5,3.5,1.7,4.5,3.4,1.7,6.21,3.69,1.69
"730",8,"2016-07-02","Bray","Wexford","H",3,0,"H",0,0,-1,-2,-3,-1,-2,-3,-2,-1,0,-1,-2,-1,-2,-1,-2,-1,-2,-3,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-2,-3,-7,0,-1,-5,-5,-5,-1,-2,-3,-1,-2,-1,-2,-2,-6,-8,0,0,-1,-2,-3,-1,-2,-2,-1,0,0,-1,-1,0,-1,-1,-1,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,1,-69.4604689721049,-0.432801200822826,2.25,3.1,3.5,2.25,3.5,3.1,2.2,3.3,3.1,2.27,3.35,2.94,2.2,3.3,3.15,2.25,3.2,2.9,2.32,3.47,3.26
"731",8,"2016-07-02","Longford","Bohemians","A",0,1,"A",-1,-1,-2,-2,-3,0,1,2,1,0,-1,-2,-3,-4,-4,1,0,0,-1,0,-1,-1,0,-1,-1,0,1.4,4.4,4.4,4.4,-1,-2,-7,-4,-2,-1,-1,1,1,0,1,1,3,5,8,2,4,8,9,10,-1,-1,-1,-1,-2,0,1,2,1,1,-1,-1,-2,-2,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,2,3,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,0,0,0,0,0,3,-196.346611056288,-1.34487520412864,6.25,1.53,4,6.25,4,1.53,6.05,3.85,1.54,6.15,3.73,1.54,6.5,3.75,1.53,6,3.6,1.53,6.25,4.17,1.6
"732",8,"2016-07-05","Dundalk","Longford","D",4,3,"H",1,2,1,2,3,-1,-2,-2,-3,-3,1,2,3,4,5,0,0,0,-1,-2,1,1,2,3,3,4.2,5.2,9.4,12.4,12.4,5,7,7,10,14,2,2,1,3,4,-1,-3,-2,-3,-6,0,-1,-3,-5,-7,1,1,0,0,1,-1,-2,-2,-2,-2,0,0,1,1,2,0,0,-1,-2,-3,0,1,1,2,2,0,0,0,0,0,1,2,2,3,3,0,0,1,1,1,1,2,2,2,3,0,0,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,-11,1064.58562129689,3.1103685465461,1.06,29,13,1.06,13,29,1.05,11,28.25,1.07,8.5,29.5,1.06,10,26,1.07,8.75,21,1.09,13.5,33
"733",8,"2016-07-08","Finn Harps","Galway","D",1,0,"H",1,2,2,1,0,0,0,-1,0,-1,1,0,0,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,4,4,2,2,2,0,-1,-2,-1,-1,-1,-2,1,5,-1,5,3,3,3,1,2,1,0,-1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,0,1,1,1,1,1,1,2,3,3,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4,-16.4634255567221,-0.359495552083089,4,1.95,3.4,4,3.4,1.95,3.85,3.3,1.95,3.58,3.3,2.02,4.2,3.5,1.8,4.2,3.3,1.78,4.13,3.53,2
"734",8,"2016-07-08","Bohemians","Bray","D",0,0,"D",1,1,2,3,2,1,1,1,0,-1,0,1,0,-1,-2,0,-1,-2,-3,-4,1,0,0,1,2,4.2,4.2,5.2,9.4,12.4,-2,-1,0,5,4,1,6,6,6,6,0,1,1,0,-1,1,0,0,0,3,1,1,2,3,2,1,1,1,0,-1,0,1,1,0,-1,0,-1,-2,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,3,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-2,206.095902674984,0.474798883596982,1.85,4.4,3.4,1.85,3.4,4.4,1.8,3.3,4.65,1.86,3.15,4.48,1.8,3.3,4.5,1.78,3.2,4.4,1.85,3.54,4.97
"735",8,"2016-07-09","Sligo Rovers","St. Patricks","D",1,0,"H",0,-1,0,1,0,-1,-2,-3,-2,-2,0,1,2,3,3,-1,-2,-1,-2,-3,0,1,0,-1,-2,1.4,5.6,5.6,5.6,5.6,0,0,1,-2,-5,0,0,1,4,4,-2,-1,-5,-5,-5,-2,-7,-6,-7,-8,0,-1,-1,0,-1,0,-1,-2,-1,-1,0,1,2,3,3,0,-1,0,-1,-2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,1,1,1,2,2,3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,2,3,3,3,3,82.2662356891045,-0.0886124571701181,1.93,3.9,3.5,1.93,3.5,3.9,1.95,3.35,3.75,2,3.35,3.55,2.05,3.15,3.75,2,3.1,3.6,2.01,3.59,4
"736",8,"2016-07-10","Wexford","Cork City","A",0,1,"A",-1,-2,-3,-4,-3,0,1,2,3,4,-1,0,0,-1,0,0,1,2,3,3,0,0,0,0,0,1.4,1.4,1.4,1.4,1.4,0,-1,-4,-4,-3,0,-1,-1,-3,-3,3,4,5,7,7,1,1,2,4,2,-1,-2,-3,-3,-2,0,1,1,1,1,-1,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,0,1,2,3,4,0,0,0,0,1,1,2,3,3,4,0,1,1,1,2,1,2,3,4,4,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,9,-912.817984716015,-1.72953156868517,9,1.33,5,9,5,1.33,8.25,4.8,1.34,8.23,4.88,1.33,8,4.5,1.37,7.75,4.4,1.34,9.28,5.16,1.38
"737",8,"2016-07-15","Shamrock Rovers","Bohemians","H",3,1,"H",0,1,1,0,1,0,1,1,2,3,0,0,1,2,1,1,2,1,1,0,1,1,0,0,0,4.2,5.2,5.2,6.2,7.6,0,1,1,0,-2,-1,-1,2,4,4,0,0,0,2,1,0,1,0,0,1,0,1,2,1,2,0,1,1,2,3,0,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,3,1,2,2,3,3,1,1,2,3,3,1,2,2,3,3,0,1,1,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-5,306.223286441427,0.465867127927979,2.2,3.6,3.1,2.2,3.1,3.6,2.2,3.05,3.4,2.26,2.94,3.4,2.25,3.15,3.2,2.25,3.2,2.9,2.25,3.25,3.67
"738",8,"2016-07-15","Derry City","Longford","H",4,0,"H",-1,0,0,1,0,-1,-2,-3,-3,-4,-1,0,1,1,0,-1,-1,-1,-1,-2,0,-1,0,0,0,1.4,1.4,4.4,5.8,5.8,-3,-2,-2,0,1,-3,-2,-3,-3,-3,1,0,-2,-2,-3,1,1,-2,-2,-3,-1,0,0,1,1,0,-1,-2,-2,-2,-1,0,1,0,-1,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,3,3,0,0,0,1,1,0,1,2,2,2,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,-8,602.817938945165,0.969677388780163,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",8,"2016-07-16","Bray","Finn Harps","H",1,0,"H",0,1,1,1,0,1,2,3,3,2,1,1,0,-1,0,1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-3,-4,-4,1,0,1,-1,-1,0,0,0,-1,-3,0,-1,-3,-3,-4,0,1,1,1,0,0,1,2,1,0,1,1,0,0,1,1,0,-1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,2,3,4,4,1,2,3,3,3,1,2,2,2,3,1,1,1,1,1,0,1,1,1,1,0,1,2,2,2,0,0,0,0,1,0,0,0,0,1,2,-293.336182294297,-0.0512712541645435,2.1,3.8,3.1,2.1,3.1,3.8,2.1,3.1,3.65,2.17,3.08,3.43,2.05,3.15,3.75,2.05,3.1,3.4,2.21,3.23,3.79
"740",8,"2016-07-22","Bohemians","Derry City","A",0,1,"A",-1,-1,0,0,1,1,0,1,1,2,0,0,1,0,-1,0,-1,0,0,0,-1,0,1,2,3,0,4.2,7.2,11.4,14.4,-3,-3,-3,-2,-3,0,0,4,3,2,3,-2,-2,-1,-1,0,-1,0,0,1,-1,-1,0,0,1,1,0,1,1,2,0,0,1,1,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,2,2,3,1,1,2,3,4,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,6,-386.808729074137,-0.368739516820749,3.25,2.3,3.13,3.25,3.13,2.3,3.15,3,2.35,3.2,3,2.32,3,3,2.45,3,3,2.3,3.44,3.15,2.4
"741",8,"2016-07-22","Galway","Wexford","H",4,2,"H",-1,-1,-1,-2,-1,-1,-2,-3,-4,-5,0,-1,-2,-2,-2,-1,-2,-3,-2,-3,1,1,1,1,1,4.2,4.2,4.2,4.2,4.2,0,1,1,2,2,0,1,-1,-3,-2,0,-2,-3,-2,-4,-3,-2,-2,-2,-4,0,0,0,0,1,-1,-2,-3,-4,-4,0,0,-1,0,1,-1,-2,-2,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-6,288.80565952496,0.407153466663935,1.7,4.6,3.9,1.7,3.9,4.6,1.67,3.85,4.6,1.72,3.85,4.2,1.68,3.85,4.5,1.67,3.6,4.5,1.72,4.1,5.02
"742",8,"2016-07-23","Longford","Sligo Rovers","D",2,2,"D",-1,-2,-3,-4,-4,1,1,0,1,2,-1,-2,-3,-4,-5,-1,0,-1,0,-1,-1,-1,-2,-2,-2,0,1,1,2,2,-1,2,2,0,-1,0,-2,-2,-2,-2,4,8,6,7,7,-2,-1,-1,3,4,-1,-1,-2,-3,-3,0,0,-1,-1,0,-1,-2,-2,-3,-3,-1,-1,-2,-1,-2,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,1,1,1,5,-462.392819111999,-1.1221289296759,7,1.45,4.4,7,4.4,1.45,6.8,4.25,1.44,6.4,4.29,1.45,7,4.1,1.45,6,3.8,1.5,7.76,4.67,1.47
"743",8,"2016-07-29","Finn Harps","Wexford","D",0,1,"A",-1,0,1,2,2,-1,-2,-3,-4,-5,1,2,1,1,2,-1,-2,-3,-4,-3,0,0,0,0,0,1.4,1.4,1.4,1.4,1.4,-2,-1,1,4,5,-1,2,2,0,-3,-3,-4,-7,-8,-8,-4,-7,-1,-4,-6,-1,-1,0,1,0,-1,-2,-3,-4,-5,0,1,0,0,1,-1,-2,-3,-3,-2,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,1,2,2,3,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,-3,349.151151410053,0.333714552914618,2.3,3.2,3.2,2.3,3.2,3.2,2.1,3.2,3.45,2.31,3.01,3.2,2.25,3.2,3.2,2.05,3.1,3.4,2.32,3.31,3.43
"744",8,"2016-07-29","Sligo Rovers","Derry City","D",0,0,"D",0,1,1,0,1,1,2,1,2,2,1,1,2,3,4,1,1,0,1,1,1,2,2,2,1,4.2,7.2,8.6,9.6,9.6,1,-2,-2,-3,-1,0,0,0,3,5,2,2,-3,0,1,0,0,-2,-1,-2,0,0,0,-1,-1,1,2,1,2,2,0,0,1,2,3,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,2,1,2,2,3,4,1,2,3,3,4,1,2,2,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,3,-264.358402829433,-0.588951922633754,2.75,2.63,3.13,2.75,3.13,2.63,2.7,3.15,2.6,2.69,3.03,2.64,2.6,3.2,2.65,2.5,3,2.7,2.8,3.29,2.74
"745",8,"2016-07-29","Bray","Shamrock Rovers","H",1,1,"D",1,1,2,2,2,1,1,2,2,1,1,2,2,1,0,1,0,1,0,1,-1,-1,-2,-3,-4,0,1,1,1,1,-2,-2,-1,-2,-2,-1,2,0,1,-3,-1,-1,-1,-2,-4,0,-2,-2,-2,0,1,1,2,2,2,1,1,2,3,2,1,2,2,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,5,0,1,2,2,2,1,2,3,3,3,1,1,2,2,3,0,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,6,-449.857931269454,-0.853992396596308,4.3,1.91,3.25,4.3,3.25,1.91,3.7,3.2,2,4.13,3.05,1.97,4,3.4,1.85,3.8,3.2,1.91,4.37,3.54,1.95
"746",8,"2016-07-30","Longford","Galway","D",1,1,"D",0,-1,-2,-3,-4,1,0,0,0,-1,0,-1,-2,-3,-4,-1,-1,0,-1,0,0,-1,-2,-1,-1,1.4,1.4,1.4,5.6,5.6,-2,-2,0,0,-1,2,1,-1,-2,-2,0,3,6,7,7,1,1,2,3,7,0,-1,-1,-2,-3,1,1,1,1,1,0,-1,-2,-2,-3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,7,-395.536809014221,-1.18651603073003,5,1.65,4,5,4,1.65,4.8,3.8,1.67,4.72,3.7,1.67,5,3.75,1.65,4.4,3.5,1.7,5.2,4.25,1.68
